DeviceId,PublisherId,DeviceType,UserAgent,IpAaddress,Ttimestamp,Latitude,Longitude,Accuracy
01c53242-6990-454c-a846-6ac6b3533705,2076,AAID,HTC0PJA2,68.2.102.108,1482376662,33.4764,-112.0681,0
41c8028a-9b5b-46cb-9e1a-dd111581ad87,2076,AAID,HTC0PJA2,99.55.66.226,1480631714,30.28749,-89.77331,0
02dd168a-8505-4055-8af6-851bcb59598b,2076,AAID,HTC0PM92,71.3.181.132,1482447968,27.50281,-81.43093,0
fd95e63e-84e4-44c1-b4b1-e04ea4afbc91,2076,AAID,HTC0PM92,76.178.163.217,1481741627,47.70742,-116.89713,0
cfe53ac2-cb96-4dca-a4ff-f1f88a038604,2076,AAID,HTC0PM92,73.77.47.178,1482191606,29.60298,-95.50647,0
87af4090-bfe6-42a2-b520-7104d789143b,2076,AAID,HTC0PM92,98.21.111.92,1480872835,38.08576,-83.77948,0
0e148151-d7d9-4d71-9a24-6a8a166562f3,2076,AAID,HTC0PM92,45.36.235.224,1481080779,36.00278,-79.81896,0
0a69df18-1e93-4642-9ddd-a2d2927bfe7c,2076,AAID,HTC0PM92,172.6.230.215,1481150698,34.09009,-84.00284,0
5f8deb4b-3151-46a8-ae7a-1bab7df4a9f9,2076,AAID,HTC0PM92,172.58.233.234,1481408437,40.65067,-74.19497,0
487db1e0-bfc4-4b5b-aecd-296d6763775e,2076,AAID,HTC0PM92,184.54.104.200,1481305471,39.2863,-84.52828,0
2623b8e9-1cfa-4867-8f48-ecf275c34ce8,2076,AAID,HTC0PM92,69.41.8.29,1481267845,43.00414,-84.55794,0
9334413e-0c69-4cab-b94f-f8a5e2f33834,2076,AAID,HTC0PM92,75.166.130.88,1480612632,39.72271,-104.8665,0
189a3b2e-d386-4bf9-80fe-71c09bfef933,2076,AAID,HTC0PM92,73.64.156.194,1482527685,40.03977,-76.2596,0
b7f034f9-c814-4791-ae74-67188a0f4796,2076,AAID,HTC0PM92,73.255.40.183,1481259689,30.01915,-95.10689,0
ff806e3c-91e9-4c11-bbbe-94f31ee0aca3,2076,AAID,HTC0PM92,172.56.4.46,1481250558,35.50315,-80.59708,0
6f2a36f6-9a15-4b94-9686-d0cdb698eba0,2076,AAID,HTC0PM92,50.158.91.236,1482145633,40.65276,-89.65219,0
2a317556-006e-4124-ab2e-d7d38ceb02c9,2076,AAID,HTC0PM92,47.150.73.94,1482902087,34.27985,-118.73956,0
98025e71-0a75-40b1-8c5b-4ddc944fdd0d,2076,AAID,HTC0PM92,198.45.163.127,1481395045,43.36132,-85.97013,0
33796427-586b-4104-9bc2-3969b616aa3f,2076,AAID,LGERS988,24.234.217.194,1483073275,36.14403,-115.17883,0
482779e8-4cb4-48da-9dcf-26e7a92dd950,2076,AAID,LGEVK410,67.234.198.136,1481064721,40.06922,-76.46264,0
9e45b253-ca5b-4e60-925f-d1ae13f4800e,2076,AAID,LGEVK410,104.192.176.45,1481558210,41.01891,-81.72792,0
4d1d909d-717a-4792-8bd1-626a345662ee,2076,AAID,LGEVK410,172.2.76.137,1482047249,35.30922,-119.03203,0
1e73634d-28bd-45b0-8be3-ce75b4655cc1,2076,AAID,LGEVK410,184.0.77.154,1482462042,39.16866,-84.91264,0
b9bd1aa0-67f7-40f0-bc67-de0237ec2caf,2076,AAID,LGEVS500,74.110.76.92,1481386200,39.69868,-77.62707,0
5ae9dcd7-59b9-4c28-9f90-26c53505f0e4,2076,AAID,LGEVS500,72.174.198.199,1482507108,41.12069,-104.82415,0
4cf5ea11-9778-41c7-87a8-2e3446fdd68d,2076,AAID,LGEVS500,75.137.20.246,1481765011,32.50805,-84.98233,0
ee99e746-474d-4640-a477-f88bc8d7e128,2076,AAID,LGEVS880,72.156.147.80,1480630694,32.51113,-93.70277,0
4aae0669-8879-4a31-8ed2-e7dcd01b7a9d,2076,AAID,LGEVS880,72.51.252.148,1482289638,36.24701,-90.04486,0
9a176e63-7b7b-4c32-8394-666853832d49,2076,AAID,LGEVS880,107.201.153.32,1482881294,35.31518,-81.17145,0
da45f1e8-36e6-4a9e-9b3b-080a9cf78195,2076,AAID,LGEVS880,73.156.245.38,1481075564,26.60555,-81.84169,0
011a92b2-1df2-478f-a547-645d058a76c8,2076,AAID,LGEVS880,173.20.92.168,1482424796,41.52738,-85.37625,0
4e73f5a5-fa63-4f01-b3d7-637f219344b4,2076,AAID,LGEVS880,69.88.208.177,1481328865,40.37548,-83.91437,0
cf877395-26d8-4a47-9b30-964ec6e35403,2076,AAID,LGEVS880,12.176.103.159,1480650751,39.8412,-84.90081,0
f6c6c172-651b-46a1-90de-077988589205,2076,AAID,LGEVS986,24.250.207.40,1482486960,29.15791,-82.1652,0
95644d09-24b3-4a0d-a92f-171417ad1652,2076,AAID,LGEVS986,70.214.75.74,1481132904,40.27562,-74.50629,0
740e22a2-fcb3-4b04-b9ea-0ca1f71d2bf5,2076,AAID,LGEVS986,71.46.98.244,1481058235,39.85585,-86.39813,0
4ef3cad1-f83b-496d-86d4-97e98a074dbe,2076,AAID,LGEVS986,96.240.81.116,1481407822,42.87254,-78.82213,0
bc2cdba9-f4ca-45f5-8004-b1932e409e66,2076,AAID,LGEVS987,67.170.134.134,1481687203,44.51934,-122.91206,0
6c523324-4b1d-46ad-9311-7502f437ec1c,2076,AAID,LGEVS990,70.198.134.242,1482874528,38.18005,-83.44057,0
3ea362d8-665f-4bd6-a63e-0916d503770c,2076,AAID,LGEVS990,70.195.211.77,1481601017,31.13018,-97.90307,0
cd919435-cb78-4027-b45c-965159fead82,2076,AAID,PLUMZ404,73.90.204.238,1482534630,36.72182,-119.76635,0
ae91919f-e817-4502-aa6b-c03aca872e23,2076,AAID,TCL4028S,172.56.34.34,1482862413,41.79493,-72.67819,0
6d381c9e-1905-48d2-b7b8-908a0544c818,2076,AAID,TCL4028S,108.52.3.207,1481421583,40.34828,-75.48048,0
4d8b5a2c-f23b-4c2f-9a4f-0fdd47d3429f,2076,AAID,TCL4060W,98.158.9.5,1480812532,47.24722,-121.18453,0
33c19eb1-67cf-468a-bda1-d0d6c28b1daa,2076,AAID,TCL4060W,98.190.20.243,1482868067,36.1775,-94.14286,0
2fe5f083-ceeb-4496-a5ce-81f47ce06a04,2076,AAID,TCL4060W,98.252.19.115,1482064420,39.22173,-75.58766,0
85028179-5ddd-4a4e-bfb1-5f5215593b75,2076,AAID,TCL4060W,172.56.23.119,1482294090,43.06604,-76.15178,0
005fda23-a86d-4e30-9517-26946e7a99c4,2076,AAID,TCL4060W,66.214.224.211,1481773447,35.13043,-117.9478,0
fed993f5-6111-4730-862e-b0c2cfc6fdc8,2076,AAID,TCL5017B,173.27.105.143,1480785604,30.88318,-83.29299,0
cecdfa5b-34b4-4338-9ceb-17910931bb2f,2076,AAID,TCL5017B,204.96.25.230,1482026087,30.39236,-97.74391,0
97d2b856-4c64-47fb-86bc-c42d2bd55414,2076,AAID,TCL5017B,107.19.64.9,1482692068,41.96553,-87.65511,0
7d9e264b-6fd8-45aa-ab0d-b08189bfd960,2076,AAID,TCL5017B,68.115.69.101,1480628563,44.91316,-91.39864,0
b72db770-cd49-46d1-ab80-8ee2e8133c67,2076,AAID,TCL5017B,184.186.204.4,1481487564,33.38552,-111.84156,0
3034691a-0a48-4ce9-9fe4-224f096c18e3,2076,AAID,TCL5017B,99.83.2.86,1481603447,35.04486,-118.16178,0
32bb2b0c-d361-4092-9362-943b1359fabf,2076,AAID,TCL5017B,173.173.47.178,1481941705,31.55001,-97.174,0
446fb759-34aa-424f-a99f-5051a9ecf828,2076,AAID,TCL5017B,174.124.20.25,1482450303,45.32684,-92.69453,0
a0648fbe-5487-4ab1-a995-ba3a9e78a49b,2076,AAID,TCL5017B,74.76.160.84,1482005654,42.7391,-73.8565,0
3d4472fb-0beb-4c5a-866f-72f9bbabdc68,2076,AAID,TCL5017B,24.12.21.141,1481160761,41.54494,-87.24351,0
daa03320-c49b-4d03-a407-c93a781c6e0d,2076,AAID,TCL5017B,73.198.123.169,1481170311,40.73087,-74.22693,0
f8ee234d-9a8e-476b-a25a-f91cbfa86bea,2076,AAID,TCL5017B,172.56.21.194,1480793235,39.7559,-86.18155,0
1f038beb-92bc-4b77-9949-5a6810b1fd76,2076,AAID,TCL5017B,166.161.85.205,1483210927,40.4253,-74.19712,0
905cb3ee-e367-4a42-b49d-1fe328a9a39d,2076,AAID,TCL5017B,73.114.23.95,1481240288,42.08118,-72.5692,0
c70c6ba7-ce3e-4e53-a8eb-a93f8e832b26,2076,AAID,TCL5017B,108.208.96.22,1481076600,41.87418,-87.75878,0
7d020999-f489-4dc2-9a6f-e75473ff4a97,2076,AAID,TCL5017B,71.174.2.136,1481162327,42.52569,-71.76049,0
cdcf4a2a-4158-4802-aadb-4fc9bfa5f262,2076,AAID,TCL5017B,73.104.49.47,1480728157,31.15949,-81.49063,0
1816cc0d-5a4f-4e0d-8bea-2edd539376cc,2076,AAID,TCL5017B,24.46.118.94,1482293344,40.67011,-73.95907,0
12ef070a-1896-41cb-9f7e-4cb65e3bd46e,2076,AAID,TCL5017B,66.66.187.214,1480870777,43.17353,-78.40643,0
b7d1a443-b82d-428a-990c-94b66dbb3d56,2076,AAID,TCL5017B,66.87.72.50,1480894290,38.67605,-90.35174,0
f01b6d4a-b980-40ad-aa1e-463bfcae2213,2076,AAID,TCL5017B,73.79.230.196,1481150738,40.37966,-79.86366,0
c4677ae3-4751-4f59-be0b-c0814ce2b3d6,2076,AAID,TCL5017B,73.135.180.198,1482654867,39.42078,-77.44263,0
ab66513e-f463-472c-a34a-602c2cc2733b,2076,AAID,TCL5017B,73.88.222.219,1481751583,39.77462,-86.26871,0
96a5afd5-4a32-427a-8952-d7cfdaade76a,2076,AAID,TCL5017B,24.27.44.217,1480928620,30.5197,-97.66752,0
b7594ad5-42d0-4e9f-aba9-ce60d73d89ec,2076,AAID,TCL5027B,66.87.114.44,1481583085,39.28594,-84.44878,0
0f13633d-483d-4d48-8e70-fa9d54e73a0a,2076,AAID,TCL5027B,72.177.150.39,1482661040,29.48698,-98.58304,0
4b9c1e4a-ef00-42b0-b4cd-9a00790e59f0,2076,AAID,TCL5027B,66.87.96.2,1482438055,35.11311,-106.70497,0
60bf75ac-27a4-4259-8303-bdaedee0024a,2076,AAID,TCL5027B,66.87.114.215,1482066329,41.48569,-81.6345,0
b239a7ae-5112-4652-82e4-27ec54d6b259,2076,AAID,TCL5027B,68.186.120.6,1482395870,42.31453,-122.84405,0
0f34a3e6-b5a0-46f6-ac86-067f6066b462,2076,AAID,TCL5027B,68.9.146.234,1481061385,41.75174,-72.5399,0
37911687-d351-4820-a92c-8491b89e3cbf,2076,AAID,TCL5027B,99.151.25.227,1481167338,33.94973,-117.52566,0
b239a7ae-5112-4652-82e4-27ec54d6b259,2076,AAID,TCL5027B,68.186.120.6,1480687918,42.31465,-122.84394,0
5c16da30-487e-4dab-a808-cb6405d40d15,2076,AAID,TCL5042T,69.251.241.144,1481519566,38.89811,-77.00576,0
b54c3342-f402-4513-a892-0acf72139abb,2076,AAID,TCL5042T,67.182.123.112,1482953713,36.3014,-119.27424,0
5f87020c-e869-49fb-8bcb-7f7eff2cae9d,2076,AAID,TCL5054N,172.56.42.41,1481351898,44.63635,-121.12696,0
e03a4a71-1e58-46ff-b7e1-f3277695792a,2076,AAID,TCL5054N,172.56.22.60,1482108810,43.05065,-76.09667,0
32874fc9-c100-4902-bbef-32562ce0ef8a,2076,AAID,TCL5054N,73.91.229.128,1481485105,32.47227,-93.81108,0
b151bb93-5370-4fb1-a221-468fb3aa068a,2076,AAID,TCL5054N,70.191.206.247,1481171799,30.4257,-87.2366,0
5be8b4e7-5e41-4428-ae3f-dd7928b7e408,2076,AAID,TCL5054N,172.58.169.221,1481973028,26.60675,-81.81851,0
4d487874-acff-40a5-8ccd-440539c1929e,2076,AAID,TCL5054N,172.56.17.83,1481412834,33.66305,-111.94844,0
1d7d5ad3-43c5-4503-a05e-f9fcb55902f9,2076,AAID,TCL5054N,71.251.52.26,1482077810,38.89825,-76.97772,0
8756c75c-01f4-4a4d-86bf-88fd1c2971c4,2076,AAID,TCL5054N,68.131.33.155,1481483100,37.13049,-76.52104,0
c65b5afd-b2e4-4e76-86a0-042ba93d910a,2076,AAID,TCL5054N,73.85.204.211,1481140176,26.24558,-80.19012,0
f3862386-de20-45ea-b579-6a314a5f093a,2076,AAID,TCL5054N,65.198.216.162,1482912288,27.91481,-82.72026,0
759d9e19-4b18-4669-ae2b-3e82108cf115,2076,AAID,TCL5054N,24.211.175.190,1481256903,36.29413,-76.29697,0
cb7afb60-39a6-4bb8-ab20-aa3711ba369c,2076,AAID,TCL5054N,45.49.33.54,1482597250,33.94184,-118.23562,0
c611ba86-c297-426d-a919-79c997d28cab,2076,AAID,TCL5054N,184.75.228.194,1480799408,36.01855,-79.79224,0
ad05bae3-e0c1-424f-b9e4-1e16b342a7d8,2076,AAID,TCL5054N,66.169.114.89,1481210121,32.67421,-97.35668,0
17328e49-5800-4183-bd2d-7139e8181fbe,2076,AAID,TCL5054N,73.112.19.207,1482605029,40.6222,-74.4116,0
908f7de3-0630-41de-960c-4e0a503e175e,2076,AAID,TCL5054N,208.54.70.183,1482530293,32.37014,-86.27027,0
cd311757-c438-40df-a63d-2167bdedc36a,2076,AAID,TCL5054N,50.160.189.33,1482598387,33.61698,-84.45166,0
716fef51-56bd-48c9-a3f3-e6601cac57ac,2076,AAID,TCL5054N,70.188.229.65,1480889358,30.38436,-87.30361,0
e71e3ba9-4eb5-49d0-bd66-19b22cc930f2,2076,AAID,TCL5054N,108.92.246.135,1481694244,29.7067,-95.58827,0
27c16929-b840-4671-8e83-d059023a055e,2076,AAID,TCL5054N,70.119.61.104,1481391234,32.73992,-96.55661,0
a5716ee1-40fc-46c9-a721-fe2269842eff,2076,AAID,TCL5054N,74.129.200.94,1482521400,37.83396,-87.59088,0
6a6e20ee-12e7-4f15-9dc5-a57e7916c8bd,2076,AAID,TCL5054N,24.234.158.148,1481692719,36.10073,-115.05236,0
3a15ce2a-7548-4a1b-b5d3-cf3dc28c333c,2076,AAID,TCL5054N,75.66.125.5,1481307832,35.09273,-89.94627,0
22094f0b-b3cc-4467-9ba8-4404e5bf22da,2076,AAID,TCL5054N,70.56.255.25,1482859793,44.02735,-123.30752,0
c35c2cd5-a8ac-48e2-a146-257a8e73a6cb,2076,AAID,TCL5054W,75.71.109.114,1482331699,40.48648,-104.92517,0
54e44efb-8604-4322-a408-62db29174e65,2076,AAID,TCL5054W,47.50.162.50,1480693720,38.52201,-90.40599,0
8d3b5220-079a-4874-8dad-a46292f8e456,2076,AAID,TCL5054W,97.118.14.69,1483159548,39.81855,-104.95805,0
565f3fc1-66ff-41b6-b899-370021867691,2076,AAID,TCL5054W,71.228.81.12,1481512801,27.36056,-82.53661,0
03e41046-efc1-41c3-b941-5c41ac5b1924,2076,AAID,TCL5056N,98.24.123.236,1481169673,35.26298,-81.19464,0
641489a8-9fc1-449f-af1b-d163ea1dc116,2076,AAID,TCL5056N,172.56.28.208,1481905554,36.93277,-76.29453,0
37784560-f3c1-4a8e-b7f5-ff9436657286,2076,AAID,TCL5056N,174.20.65.63,1481776695,45.01661,-93.00392,0
741dfdf2-2e82-48e5-8bda-ad23920ccba1,2076,AAID,TCL5056N,73.225.37.29,1482808081,47.28892,-122.35734,0
7c3de5dd-f24a-4fd9-a304-5c14fbb16c4a,2076,AAID,TCL5056N,172.56.28.141,1482412833,36.84458,-76.13419,0
dc35a79f-d250-458e-8dbd-19b71cf36d5e,2076,AAID,TCL5056N,108.243.85.174,1483116479,40.79894,-81.41059,0
54aa1ec6-5121-4112-8420-9ade7210a643,2076,AAID,TCL5056N,209.55.127.158,1482780238,31.74103,-99.9634,0
8efc53e5-2b72-455d-a567-f22a877ecaee,2076,AAID,TCL5056N,50.167.224.249,1482939105,33.84759,-84.99739,0
49c8d9ed-7488-403f-b41e-04a273258134,2076,AAID,TCL5056W,67.239.15.143,1482207505,26.56928,-81.88137,0
bfb4a97b-0ab2-44fa-86bc-0100d1a61c21,2076,AAID,TCL5065N,73.158.35.151,1481349104,36.6714,-121.6567,0
f82dd692-3019-439d-a593-d4093e72481a,2076,AAID,TCL5065N,107.9.208.150,1480825302,40.97355,-81.42702,0
ea5a9c38-ed15-4b9b-9127-fa43029d3a8f,2076,AAID,TCL5065N,98.208.73.39,1482892826,38.54294,-121.3581,0
697668c2-8b8c-4f6a-a76d-9a27325fe7f2,2076,AAID,TCL5065N,70.184.79.111,1482890423,32.76158,-111.66522,0
57768ac9-bf36-4cb2-a687-1b4f60dd0149,2076,AAID,TCL5065N,172.58.201.25,1480703120,39.71891,-76.16024,0
8f63a321-6ad6-4a2a-bea5-90b90287cbc5,2076,AAID,TCL5065N,172.2.145.83,1482558222,37.25687,-121.82304,0
31fe31f4-8a55-4c55-a7b1-9cd9b2db02f1,2076,AAID,TCL5065N,73.109.56.168,1480995794,47.56411,-122.67971,0
d4d5b92d-2f0e-42e9-8a51-c4a603a3531c,2076,AAID,TCL5065N,172.58.68.157,1482337335,36.10783,-94.16278,0
3eca4498-4c59-48a5-9506-7dc8e5dd33a2,2076,AAID,TCL6045I,173.216.131.58,1481756006,36.99574,-93.6426,0
c1b52727-ef44-4d3b-bbb3-57b84ca56e6d,2076,AAID,TCL7040N,68.36.133.140,1481252382,42.66756,-84.54732,0
48aa16cc-1018-4606-9077-8414f4a12367,2076,AAID,TCL7040N,73.91.224.119,1482896856,35.16895,-90.03341,0
e7249686-979a-4098-bdcf-ef0587109b72,2076,AAID,TCL7040N,50.164.72.114,1480925646,39.80624,-76.98713,0
9445e3c5-ad0c-4a84-8823-ee26db415f06,2076,AAID,TCL7040N,73.106.78.198,1481416796,33.59757,-84.50882,0
71288f01-27a6-49c7-8dad-4cf7203a9836,2076,AAID,TCL7040N,73.94.119.125,1480811457,42.25225,-89.04438,0
6a344ea7-814d-4e42-b4ff-bb6c4ed7a28c,2076,AAID,TCL7040N,107.145.36.46,1481512038,28.94172,-81.32416,0
5e71d763-6728-4e29-b708-8a6bc83e86ba,2076,AAID,TCL7040N,66.74.221.31,1482298503,33.92645,-116.88988,0
060fa6a9-6f5f-46fe-8c1d-df2f9b434562,2076,AAID,TCL7040N,50.154.133.47,1480657883,27.46367,-80.34397,0
ba03615b-1d61-427d-aeb9-437ba1474eab,2076,AAID,TCL7040T,75.191.170.170,1481854833,35.04455,-78.99792,0
17bd525f-c76b-4ef0-9565-d9c49a2f46bf,2076,AAID,TCL7040T,76.118.55.76,1481400874,41.63989,-72.97692,0
0ff44107-173b-47df-a51f-f678b6eed188,2076,AAID,TCL9006W,99.41.170.6,1480657222,34.10234,-117.50473,0
8d4a688a-1d1e-429d-ba81-835d34a97b67,2076,AAID,TCL9020A,68.190.74.98,1482919662,30.47512,-90.5472,0
44f17ef0-9ba7-4e5b-99c0-63868552d8ca,2076,AAID,TCL9020A,68.205.82.113,1480731748,28.57657,-81.20821,0
935a4867-3c5e-4bbc-a714-cc8642a6e2a8,2076,AAID,TCL9020A,75.131.251.48,1482052936,30.46533,-90.54334,0
935a4867-3c5e-4bbc-a714-cc8642a6e2a8,2076,AAID,TCL9020A,75.131.251.48,1481258809,30.46519,-90.54291,0
4c08acfe-6df6-4571-bd01-d73c4f9e0841,2076,AAID,TCLA460G,96.29.58.117,1482381626,38.21439,-85.24243,0
3b4ce89e-4d90-4cad-95a8-2f4c28221941,2076,AAID,TCLA460G,67.182.155.161,1480687183,47.91833,-122.18563,0
bf1aad8a-a21f-48e0-a54f-5f705bbb63b5,2076,AAID,TCLA462C,24.115.155.37,1480878200,40.98155,-75.20902,0
ba3c52ba-07ee-44f6-9e0b-cd5a4e434153,2076,AAID,TCLA462C,67.253.81.122,1482116956,44.81489,-69.42333,0
57c3acf8-131b-4b7d-a670-21c462a4b990,2076,AAID,TCLA462C,73.174.149.181,1483055762,41.09151,-79.68081,0
91f2f75b-d70e-46e5-b71d-055250828654,2076,AAID,TCLA462C,68.237.137.163,1480801835,42.30531,-73.67298,0
fcdcedd8-a17f-4fcc-ac2a-a89cc41f72ee,2076,AAID,TCLA462C,69.179.33.177,1481963833,46.71572,-92.10768,0
f82f0d8f-37c2-44f2-9e17-bbae6a932ceb,2076,AAID,TCLA462C,98.23.98.213,1482543198,35.86295,-101.97947,0
88a4f48c-2fd9-4b33-80c0-637c8c6cdc89,2076,AAID,TCLA462C,67.61.220.156,1482862469,34.31954,-89.96503,0
76b6bbc1-d0e6-4dd2-88d0-0b386c163f2b,2076,AAID,TCLA462C,76.95.153.46,1482641322,34.43243,-118.42439,0
11773bb2-b175-46d2-9cd8-4a75056833e5,2076,AAID,TCLA462C,173.175.42.218,1481408317,31.47267,-97.1991,0
c1b27ed4-a0e9-44d8-89bd-29352020e87c,2076,AAID,TCLA462C,96.37.245.69,1482967544,34.80003,-82.44273,0
7c64728b-d4c9-41b2-9746-d634a77d30ab,2076,AAID,TCLA520L,184.156.222.94,1481948423,35.49996,-94.23846,0
c71f3be2-9037-4a45-851f-45967bdcc693,2076,AAID,TCLA520L,97.98.193.167,1481437117,40.75779,-96.64055,0
5c975b80-c0d6-4f3e-a7d2-ae98eb1d8a82,2076,AAID,TCLA520L,73.90.211.23,1481776412,39.51201,-121.54035,0
bbff8b9b-298c-4b45-b03e-386e20999a90,2076,AAID,ZTEN9101,67.253.82.125,1482995101,45.01778,-69.29232,0
bbff8b9b-298c-4b45-b03e-386e20999a90,2076,AAID,ZTEN9101,67.253.82.125,1480950357,45.01779,-69.2924,0
4c5634d4-9e25-421e-b4a3-e07043d26a85,2076,AAID,ZTEN9101,75.108.52.66,1482862443,35.5601,-77.41217,0
39abd1cd-24f3-4b6c-a342-bfff0b3bb460,2076,AAID,ZTEN9132,50.29.101.16,1481949644,40.45499,-74.13597,0
0a7d8f13-d96b-4269-ba33-4f667617ea45,2076,AAID,ZTEN9132,207.98.239.51,1480781130,30.14896,-85.57349,0
ad87234e-53a4-4755-b241-d25255bafcb0,2076,AAID,ZTEN9132,184.186.14.172,1480881099,29.92702,-90.002,0
59fac124-b453-4c63-a52d-ae34522a329f,2076,AAID,ZTEN9132,99.189.22.16,1481750371,38.82989,-90.31558,0
579b4f2d-7abf-4b2d-a97a-1be53e08287d,2076,AAID,ZTEN9132,50.35.50.247,1483026211,48.25003,-122.52859,0
c3045d61-3e5f-4eda-8bc0-1f0cc71f8935,2076,AAID,ZTEN9132,172.115.85.177,1482093547,34.10549,-117.63146,0
ecac8fab-6080-4f02-b330-3ccc76b1e1a2,2076,AAID,ZTEN9132,108.226.85.241,1482792197,43.00795,-87.92001,0
cc9a97d1-4067-4303-b39c-bd67cd04db39,2076,AAID,ZTEN9132,108.216.39.144,1482784668,35.23118,-89.93572,0
a6508b33-6c8c-4d6e-bc06-ebb3e5e76f2b,2076,AAID,ZTEN9132,107.206.118.47,1481555510,39.534,-119.80261,0
fde6baa7-20b1-4384-9dc2-6f87e890a96d,2076,AAID,ZTEN9132,71.30.235.190,1482183330,41.50613,-78.68335,0
846bfb8f-8527-4751-90cf-e975fc9ec310,2076,AAID,ZTEN9132,99.52.178.172,1480987166,44.49179,-87.93509,0
888220af-6b87-4130-abdd-0816810af987,2076,AAID,ZTEN9132,66.114.10.119,1481143718,40.69329,-84.14957,0
cc802e71-cf7d-4cf4-9d42-cb701336afea,2076,AAID,ZTEN9132,73.237.190.62,1481575101,33.36474,-84.35256,0
23d5dd63-18f0-462e-af63-4bd34b442397,2076,AAID,ZTEN9132,66.87.18.243,1481970898,33.59761,-86.35969,0
b5c29b72-a6f5-45d6-8e20-4a83856dfb58,2076,AAID,ZTEN9132,50.149.59.105,1481199445,40.26831,-76.86544,0
4efc4fee-2cbc-44f1-ac9d-b50cf3620b3b,2076,AAID,ZTEN9132,71.79.232.225,1481246101,39.94637,-82.64812,0
b527f1a5-cb3f-4d33-b9b8-635155ca24da,2076,AAID,ZTEN9132,108.94.110.61,1482960491,35.75976,-78.45698,0
d7e69642-881d-46d6-8685-c68189372783,2076,AAID,ZTEN9132,50.29.96.69,1482462697,40.83652,-73.88083,0
37ad575e-c50f-4f9e-a22e-89dad38d9186,2076,AAID,ZTEN9132,66.87.76.154,1481659933,41.60376,-87.8524,0
ecac8fab-6080-4f02-b330-3ccc76b1e1a2,2076,AAID,ZTEN9132,184.58.233.107,1481739191,43.00803,-87.92028,0
de8a268e-a720-43d1-93c2-2ea562f8a3ac,2076,AAID,ZTEN9132,71.88.123.205,1483225405,35.15265,-84.85631,0
20add4e5-7085-447c-aaf7-98559816ce63,2076,AAID,ZTEN9132,173.28.18.167,1480563298,41.52668,-90.60548,0
ecac8fab-6080-4f02-b330-3ccc76b1e1a2,2076,AAID,ZTEN9132,108.226.85.241,1482886936,43.00798,-87.91989,0
4efc4fee-2cbc-44f1-ac9d-b50cf3620b3b,2076,AAID,ZTEN9132,71.79.232.225,1480675318,39.94632,-82.64819,0
5caa1791-b5b3-484a-8b9a-d7488f63cc4f,2076,AAID,ZTEN9132,162.216.238.42,1481366277,31.95244,-106.58363,0
6657c535-427e-4d92-88a1-a611f40c7c30,2076,AAID,ZTEN9132,98.215.213.108,1481004648,39.78448,-89.63905,0
000bc8a0-e3b5-4e3b-8680-4f7c6e558406,2076,AAID,ZTEN9132,66.87.128.245,1481954049,36.84016,-75.97385,0
b338b509-8f54-4914-b655-bb51b6cad63e,2076,AAID,ZTEN9132,73.240.227.14,1482825243,45.49634,-122.46096,0
bfa1cb89-16a8-49fe-8dfa-f1296af39856,2076,AAID,ZTEN9132,174.28.180.153,1481956176,35.29473,-106.59815,0
89450eba-5db9-4b5c-92ae-ccb9024e84f4,2076,AAID,ZTEN9132,97.84.251.123,1481682414,43.05563,-83.32503,0
1f5ab69d-054c-43bf-ae24-963a4e49ecce,2076,AAID,ZTEN9132,75.142.42.37,1482153120,39.53395,-119.80252,0
cf5f534a-248a-4d4e-83c5-94e3d803c33c,2076,AAID,ZTEN9132,72.160.105.141,1480987059,46.22027,-119.1436,0
c6bb28dd-1c49-4f40-9e68-e7213d0fb859,2076,AAID,ZTEN9132,104.228.81.0,1481272295,42.09843,-79.22381,0
d4f74bdd-6e40-45db-af61-9cd2977d13f4,2076,AAID,ZTEN9132,70.197.136.146,1482689010,36.54282,-78.18487,0
4d659805-89bb-4bc5-9d51-ec6be54f1d27,2076,AAID,ZTEN9132,75.138.135.242,1483024739,33.41408,-84.15776,0
c188500b-7fa8-4ff1-a2d5-50ad86e1b22e,2076,AAID,ZTEN9132,172.78.20.137,1482181317,40.38319,-86.89293,0
7f748d45-37fd-4c73-9c97-a9b1ffd54ff2,2076,AAID,ZTEN9132,98.191.202.150,1480632432,33.5652,-117.66583,0
b40d5d23-348c-465b-8485-351d9f376ed0,2076,AAID,ZTEN9519,73.146.171.174,1481344890,39.78763,-86.29418,0
59fe6399-b8a6-4e4e-8481-a98913fa40fb,2076,AAID,ZTEN9521,38.86.167.110,1481127665,40.66612,-73.7846,0
da32f4eb-d43d-45e8-bef9-ae3726d461ee,2076,AAID,ZTEN9521,73.119.47.251,1481737334,42.77893,-71.09228,0
ba75879d-f15d-4aff-bfc1-3b44f8ee826c,2076,AAID,ZTEN9521,67.158.89.114,1481674187,33.59696,-101.8122,0
2930311c-9275-4532-9c28-1c82a2c643ae,2076,AAID,ZTEN9521,68.227.75.131,1482532673,29.918,-90.12792,0
275e323a-eaa6-4e1c-93a1-ca18b96b874c,2076,AAID,ZTEN9521,172.98.84.14,1480551727,43.00289,-88.00325,0
6d3d750e-62f4-4f85-8dd6-c4da3a517886,2076,AAID,ZTEZ665C,67.11.6.120,1483066405,29.68147,-98.13846,0
